country_name,date,parameter,product,value,unit
Mexico,2016-07-01,Net Electricity Production,Nuclear,1146.474,GWh
Mexico,2016-07-01,Net Electricity Production,Total Combustible Fuels,23117.989,GWh
Mexico,2016-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",3047.872,GWh
Mexico,2016-07-01,Net Electricity Production,Oil and Petroleum Products,2990.086,GWh
Mexico,2016-07-01,Net Electricity Production,Natural Gas,16944.848,GWh
Mexico,2016-07-01,Net Electricity Production,Combustible Renewables,128.783,GWh
Mexico,2016-07-01,Net Electricity Production,Other Combustible Non-Renewables,6.4,GWh
Mexico,2016-07-01,Net Electricity Production,Hydro,3040.183,GWh
Mexico,2016-07-01,Net Electricity Production,Wind,1061.624,GWh
Mexico,2016-07-01,Net Electricity Production,Solar,45.26,GWh
Mexico,2016-07-01,Net Electricity Production,Geothermal,467.495,GWh
Mexico,2016-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4743.345,GWh
Mexico,2016-07-01,Total Imports,Electricity,400.931,GWh
Mexico,2016-07-01,Total Exports,Electricity,208.909,GWh
Mexico,2016-07-01,Distribution Losses,Electricity,3838.827,GWh
Mexico,2016-07-01,Final Consumption (Calculated),Electricity,25232.22,GWh
Argentina,2016-07-01,Net Electricity Production,Electricity,12481.242,GWh
Argentina,2016-07-01,Net Electricity Production,Nuclear,686.94,GWh
Argentina,2016-07-01,Net Electricity Production,Total Combustible Fuels,9611.715,GWh
Argentina,2016-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",263.314,GWh
Argentina,2016-07-01,Net Electricity Production,Oil and Petroleum Products,2116.562,GWh
Argentina,2016-07-01,Net Electricity Production,Natural Gas,7208.433,GWh
Argentina,2016-07-01,Net Electricity Production,Combustible Renewables,23.406,GWh
Argentina,2016-07-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-07-01,Net Electricity Production,Hydro,2140.885,GWh
Argentina,2016-07-01,Net Electricity Production,Wind,40.589,GWh
Argentina,2016-07-01,Net Electricity Production,Solar,1.114,GWh
Argentina,2016-07-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2205.994,GWh
Brazil,2016-07-01,Net Electricity Production,Electricity,46628.3182,GWh
Brazil,2016-07-01,Net Electricity Production,Nuclear,1079.0616,GWh
Brazil,2016-07-01,Net Electricity Production,Total Combustible Fuels,12526.5799,GWh
Brazil,2016-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2071.882,GWh
Brazil,2016-07-01,Net Electricity Production,Oil and Petroleum Products,743.7682,GWh
Brazil,2016-07-01,Net Electricity Production,Natural Gas,3892.3145,GWh
Brazil,2016-07-01,Net Electricity Production,Combustible Renewables,5813.5235,GWh
Brazil,2016-07-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-07-01,Net Electricity Production,Hydro,29670.788,GWh
Brazil,2016-07-01,Net Electricity Production,Wind,3346.2788,GWh
Brazil,2016-07-01,Net Electricity Production,Solar,5.61,GWh
Brazil,2016-07-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-07-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-07-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",38836.2003,GWh
Chile,2016-06-01,Net Electricity Production,Electricity,6559.772,GWh
Chile,2016-06-01,Net Electricity Production,Total Combustible Fuels,4613.543,GWh
Chile,2016-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2381.348,GWh
Chile,2016-06-01,Net Electricity Production,Oil and Petroleum Products,628.294,GWh
Chile,2016-06-01,Net Electricity Production,Natural Gas,1073.161,GWh
Chile,2016-06-01,Net Electricity Production,Combustible Renewables,530.74,GWh
Chile,2016-06-01,Net Electricity Production,Hydro,1607.805,GWh
Chile,2016-06-01,Net Electricity Production,Wind,194.592,GWh
Chile,2016-06-01,Net Electricity Production,Solar,143.832,GWh
Chile,2016-06-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2476.969,GWh
Chile,2016-06-01,Total Exports,Electricity,0.579,GWh
Chile,2016-06-01,Distribution Losses,Electricity,255.779,GWh
Chile,2016-06-01,Final Consumption (Calculated),Electricity,6303.414,GWh
Colombia,2016-06-01,Net Electricity Production,Electricity,6097.118,GWh
Colombia,2016-06-01,Net Electricity Production,Total Combustible Fuels,1835.016,GWh
Colombia,2016-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",413.337,GWh
Colombia,2016-06-01,Net Electricity Production,Oil and Petroleum Products,171.988,GWh
Colombia,2016-06-01,Net Electricity Production,Natural Gas,1147.522,GWh
Colombia,2016-06-01,Net Electricity Production,Combustible Renewables,102.169,GWh
Colombia,2016-06-01,Net Electricity Production,Hydro,4255.49,GWh
Colombia,2016-06-01,Net Electricity Production,Wind,5.915,GWh
Colombia,2016-06-01,Net Electricity Production,Solar,0.697,GWh
Colombia,2016-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4364.271,GWh
Colombia,2016-06-01,Total Imports,Electricity,40.357,GWh
Colombia,2016-06-01,Total Exports,Electricity,0.383,GWh
Colombia,2016-06-01,Distribution Losses,Electricity,508.33,GWh
Colombia,2016-06-01,Final Consumption (Calculated),Electricity,5628.762,GWh
Mexico,2016-06-01,Net Electricity Production,Electricity,27622.419,GWh
Mexico,2016-06-01,Net Electricity Production,Nuclear,1074.983,GWh
Mexico,2016-06-01,Net Electricity Production,Total Combustible Fuels,22526.234,GWh
Mexico,2016-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",3204.825,GWh
Mexico,2016-06-01,Net Electricity Production,Oil and Petroleum Products,2878.542,GWh
Mexico,2016-06-01,Net Electricity Production,Natural Gas,16312.727,GWh
Mexico,2016-06-01,Net Electricity Production,Combustible Renewables,123.979,GWh
Mexico,2016-06-01,Net Electricity Production,Other Combustible Non-Renewables,6.161,GWh
Mexico,2016-06-01,Net Electricity Production,Hydro,2942.732,GWh
Mexico,2016-06-01,Net Electricity Production,Wind,537.941,GWh
Mexico,2016-06-01,Net Electricity Production,Solar,48.59,GWh
Mexico,2016-06-01,Net Electricity Production,Geothermal,491.939,GWh
Mexico,2016-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4145.181,GWh
Mexico,2016-06-01,Total Imports,Electricity,386.705,GWh
Mexico,2016-06-01,Total Exports,Electricity,202.287,GWh
Mexico,2016-06-01,Distribution Losses,Electricity,3672.211,GWh
Mexico,2016-06-01,Final Consumption (Calculated),Electricity,24134.626,GWh
Argentina,2016-06-01,Net Electricity Production,Electricity,12398.284,GWh
Argentina,2016-06-01,Net Electricity Production,Nuclear,702.222,GWh
Argentina,2016-06-01,Net Electricity Production,Total Combustible Fuels,9208.799,GWh
Argentina,2016-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",97.998,GWh
Argentina,2016-06-01,Net Electricity Production,Oil and Petroleum Products,1893.802,GWh
Argentina,2016-06-01,Net Electricity Production,Natural Gas,6639.911,GWh
Argentina,2016-06-01,Net Electricity Production,Combustible Renewables,577.089,GWh
Argentina,2016-06-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-06-01,Net Electricity Production,Hydro,2444.729,GWh
Argentina,2016-06-01,Net Electricity Production,Wind,41.783,GWh
Argentina,2016-06-01,Net Electricity Production,Solar,0.751,GWh
Argentina,2016-06-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3064.351,GWh
Brazil,2016-06-01,Net Electricity Production,Electricity,44804.3118,GWh
Brazil,2016-06-01,Net Electricity Production,Nuclear,1176.4128,GWh
Brazil,2016-06-01,Net Electricity Production,Total Combustible Fuels,11661.6363,GWh
Brazil,2016-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2424.4684,GWh
Brazil,2016-06-01,Net Electricity Production,Oil and Petroleum Products,969.7658,GWh
Brazil,2016-06-01,Net Electricity Production,Natural Gas,3528.3148,GWh
Brazil,2016-06-01,Net Electricity Production,Combustible Renewables,4733.9956,GWh
Brazil,2016-06-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-06-01,Net Electricity Production,Hydro,29269.9586,GWh
Brazil,2016-06-01,Net Electricity Production,Wind,2690.694,GWh
Brazil,2016-06-01,Net Electricity Production,Solar,5.61,GWh
Brazil,2016-06-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-06-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-06-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",36700.2582,GWh
Chile,2016-05-01,Net Electricity Production,Electricity,6494.407,GWh
Chile,2016-05-01,Net Electricity Production,Total Combustible Fuels,4422.937,GWh
Chile,2016-05-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2585.905,GWh
Chile,2016-05-01,Net Electricity Production,Oil and Petroleum Products,360.19,GWh
Chile,2016-05-01,Net Electricity Production,Natural Gas,980.348,GWh
Chile,2016-05-01,Net Electricity Production,Combustible Renewables,496.494,GWh
Chile,2016-05-01,Net Electricity Production,Hydro,1794.15,GWh
Chile,2016-05-01,Net Electricity Production,Wind,136.878,GWh
Chile,2016-05-01,Net Electricity Production,Solar,140.442,GWh
Chile,2016-05-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-05-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2567.964,GWh
Chile,2016-05-01,Total Exports,Electricity,0.502,GWh
Chile,2016-05-01,Distribution Losses,Electricity,256.845,GWh
Chile,2016-05-01,Final Consumption (Calculated),Electricity,6237.06,GWh
Colombia,2016-05-01,Net Electricity Production,Electricity,6233.015,GWh
Colombia,2016-05-01,Net Electricity Production,Total Combustible Fuels,1771.985,GWh
Colombia,2016-05-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",370.827,GWh
Colombia,2016-05-01,Net Electricity Production,Oil and Petroleum Products,168.265,GWh
Colombia,2016-05-01,Net Electricity Production,Natural Gas,1133.33,GWh
Colombia,2016-05-01,Net Electricity Production,Combustible Renewables,99.563,GWh
Colombia,2016-05-01,Net Electricity Production,Hydro,4456.328,GWh
Colombia,2016-05-01,Net Electricity Production,Wind,4.032,GWh
Colombia,2016-05-01,Net Electricity Production,Solar,0.67,GWh
Colombia,2016-05-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4560.593,GWh
Colombia,2016-05-01,Total Imports,Electricity,63.687,GWh
Colombia,2016-05-01,Total Exports,Electricity,0.91,GWh
Colombia,2016-05-01,Distribution Losses,Electricity,637.389,GWh
Colombia,2016-05-01,Final Consumption (Calculated),Electricity,5658.403,GWh
Mexico,2016-05-01,Net Electricity Production,Electricity,27413.158,GWh
Mexico,2016-05-01,Net Electricity Production,Nuclear,909.726,GWh
Mexico,2016-05-01,Net Electricity Production,Total Combustible Fuels,21868.649,GWh
Mexico,2016-05-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",3264.431,GWh
Mexico,2016-05-01,Net Electricity Production,Oil and Petroleum Products,2771.693,GWh
Mexico,2016-05-01,Net Electricity Production,Natural Gas,15707.216,GWh
Mexico,2016-05-01,Net Electricity Production,Combustible Renewables,119.377,GWh
Mexico,2016-05-01,Net Electricity Production,Other Combustible Non-Renewables,5.932,GWh
Mexico,2016-05-01,Net Electricity Production,Hydro,3610.318,GWh
Mexico,2016-05-01,Net Electricity Production,Wind,472.461,GWh
Mexico,2016-05-01,Net Electricity Production,Solar,54.264,GWh
Mexico,2016-05-01,Net Electricity Production,Geothermal,497.74,GWh
Mexico,2016-05-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4754.16,GWh
Mexico,2016-05-01,Total Imports,Electricity,219.837,GWh
Mexico,2016-05-01,Total Exports,Electricity,154.082,GWh
Mexico,2016-05-01,Distribution Losses,Electricity,3622.898,GWh
Mexico,2016-05-01,Final Consumption (Calculated),Electricity,23856.015,GWh
Argentina,2016-05-01,Net Electricity Production,Electricity,11813.338,GWh
Argentina,2016-05-01,Net Electricity Production,Nuclear,763.044,GWh
Argentina,2016-05-01,Net Electricity Production,Total Combustible Fuels,8180.072,GWh
Argentina,2016-05-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",46.442,GWh
Argentina,2016-05-01,Net Electricity Production,Oil and Petroleum Products,2003.11,GWh
Argentina,2016-05-01,Net Electricity Production,Natural Gas,5918.271,GWh
Argentina,2016-05-01,Net Electricity Production,Combustible Renewables,212.249,GWh
Argentina,2016-05-01,Net Electricity Production,Other Combustible Non-Renewables,0.0,GWh
Argentina,2016-05-01,Net Electricity Production,Hydro,2836.279,GWh
Argentina,2016-05-01,Net Electricity Production,Wind,33.429,GWh
Argentina,2016-05-01,Net Electricity Production,Solar,0.513,GWh
Argentina,2016-05-01,Net Electricity Production,Geothermal,0.0,GWh
Argentina,2016-05-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3082.471,GWh
Brazil,2016-05-01,Net Electricity Production,Electricity,46719.8101,GWh
Brazil,2016-05-01,Net Electricity Production,Nuclear,1405.9568,GWh
Brazil,2016-05-01,Net Electricity Production,Total Combustible Fuels,11531.7556,GWh
Brazil,2016-05-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2033.4815,GWh
Brazil,2016-05-01,Net Electricity Production,Oil and Petroleum Products,991.691,GWh
Brazil,2016-05-01,Net Electricity Production,Natural Gas,3571.0572,GWh
Brazil,2016-05-01,Net Electricity Production,Combustible Renewables,4930.4343,GWh
Brazil,2016-05-01,Net Electricity Production,Other Combustible Non-Renewables,5.0917,GWh
Brazil,2016-05-01,Net Electricity Production,Hydro,31391.319,GWh
Brazil,2016-05-01,Net Electricity Production,Wind,2385.1687,GWh
Brazil,2016-05-01,Net Electricity Production,Solar,5.61,GWh
Brazil,2016-05-01,Net Electricity Production,Geothermal,0.0,GWh
Brazil,2016-05-01,Net Electricity Production,Other Renewables,0.0,GWh
Brazil,2016-05-01,Net Electricity Production,Not Specified,0.0,GWh
Brazil,2016-05-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",38712.532,GWh
Chile,2016-04-01,Net Electricity Production,Electricity,6120.882,GWh
Chile,2016-04-01,Net Electricity Production,Total Combustible Fuels,4045.88,GWh
Chile,2016-04-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2391.712,GWh
Chile,2016-04-01,Net Electricity Production,Oil and Petroleum Products,192.983,GWh
Chile,2016-04-01,Net Electricity Production,Natural Gas,981.832,GWh
Chile,2016-04-01,Net Electricity Production,Combustible Renewables,479.353,GWh
Chile,2016-04-01,Net Electricity Production,Hydro,1745.431,GWh
Chile,2016-04-01,Net Electricity Production,Wind,178.041,GWh
Chile,2016-04-01,Net Electricity Production,Solar,151.53,GWh
Chile,2016-04-01,Net Electricity Production,Not Specified,0.0,GWh
Chile,2016-04-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2554.355,GWh
Chile,2016-04-01,Total Exports,Electricity,0.053,GWh
Chile,2016-04-01,Distribution Losses,Electricity,242.483,GWh
Chile,2016-04-01,Final Consumption (Calculated),Electricity,5878.346,GWh
Colombia,2016-04-01,Net Electricity Production,Electricity,5988.204,GWh
Colombia,2016-04-01,Net Electricity Production,Total Combustible Fuels,2552.592,GWh
Colombia,2016-04-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",606.024,GWh
Colombia,2016-04-01,Net Electricity Production,Oil and Petroleum Products,431.193,GWh
Colombia,2016-04-01,Net Electricity Production,Natural Gas,1390.962,GWh
Colombia,2016-04-01,Net Electricity Production,Combustible Renewables,124.413,GWh
Colombia,2016-04-01,Net Electricity Production,Hydro,3430.949,GWh
Colombia,2016-04-01,Net Electricity Production,Wind,4.103,GWh
Colombia,2016-04-01,Net Electricity Production,Solar,0.56,GWh
Colombia,2016-04-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3560.025,GWh
Colombia,2016-04-01,Total Imports,Electricity,66.492,GWh
Colombia,2016-04-01,Total Exports,Electricity,1.206,GWh
Colombia,2016-04-01,Distribution Losses,Electricity,517.212,GWh
Colombia,2016-04-01,Final Consumption (Calculated),Electricity,5536.278,GWh
Mexico,2016-04-01,Net Electricity Production,Electricity,25541.536,GWh
Mexico,2016-04-01,Net Electricity Production,Nuclear,560.665,GWh
Mexico,2016-04-01,Net Electricity Production,Total Combustible Fuels,20436.121,GWh
Mexico,2016-04-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2656.842,GWh
Mexico,2016-04-01,Net Electricity Production,Oil and Petroleum Products,2648.792,GWh
Mexico,2016-04-01,Net Electricity Production,Natural Gas,15010.734,GWh
Mexico,2016-04-01,Net Electricity Production,Combustible Renewables,114.084,GWh
Mexico,2016-04-01,Net Electricity Production,Other Combustible Non-Renewables,5.669,GWh
Mexico,2016-04-01,Net Electricity Production,Hydro,3231.094,GWh
Mexico,2016-04-01,Net Electricity Production,Wind,791.257,GWh
Mexico,2016-04-01,Net Electricity Production,Solar,44.996,GWh
Mexico,2016-04-01,Net Electricity Production,Geothermal,477.403,GWh
Mexico,2016-04-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4658.834,GWh
Mexico,2016-04-01,Total Imports,Electricity,89.01,GWh
Mexico,2016-04-01,Total Exports,Electricity,132.984,GWh
Mexico,2016-04-01,Distribution Losses,Electricity,3360.361,GWh
Mexico,2016-04-01,Final Consumption (Calculated),Electricity,22137.201,GWh
Argentina,2016-04-01,Net Electricity Production,Electricity,10707.574,GWh
